Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	rRNA metabolic process (GO:0016072)	18/162	1.8687348830903962e-13	2.507502443128568e-11	0	0	12.33605527638191	361.5493583061	RPS9;RPL3;RPL31;RPL34;RPLP1;RPL12;RPL22;RPLP0;RPL23A;RPL8;RPL6;RPS14;RPL35;RPLP2;RPL13;RPL15;RPL29;RPL28
GO_Biological_Process_2021	rRNA processing (GO:0006364)	18/173	5.85813762098601e-13	7.205509273812792e-11	0	0	11.454174096287892	322.6156843128524	RPS9;RPL3;RPL31;RPL34;RPLP1;RPL12;RPL22;RPLP0;RPL23A;RPL8;RPL6;RPS14;RPL35;RPLP2;RPL13;RPL15;RPL29;RPL28
GO_Biological_Process_2021	cellular protein metabolic process (GO:0044267)	26/417	6.940019377521425e-13	7.879591231708941e-11	0	0	6.751275424806845	189.01074326285405	RPL3;RPL31;RPL12;RPL34;RPLP1;RPLP0;RRBP1;RPL8;RPL6;RPS14;RPL13;RPL35;CTSH;RPLP2;RPL15;RPS9;RPL22;APOA2;APOA1;RPSA;RPL23A;ALB;RPS20;RPL29;RPL28;LGMN
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	22/314	4.634983736290886e-12	4.886597139118104e-10	0	0	7.530769230769231	196.533409760506	RPS9;RPL3;RPL31;RPL12;RPL34;RPLP1;RPL22;RPLP0;RPSA;RRBP1;RPL23A;RPL8;RPL6;EEF1B2;RPS14;RPL13;RPL35;RPLP2;RPS20;RPL15;RPL29;RPL28
GO_Biological_Process_2021	ncRNA processing (GO:0034470)	18/201	7.620183466432341e-12	7.498260530969425e-10	0	0	9.687783178186011	248.0093871604153	RPS9;RPL3;RPL31;RPL34;RPLP1;RPL12;RPL22;RPLP0;RPL23A;RPL8;RPL6;RPS14;RPL35;RPLP2;RPL13;RPL15;RPL29;RPL28
GO_Biological_Process_2021	fatty acid beta-oxidation (GO:0006635)	8/52	8.427725610645065e-08	7.774576875820071e-06	0	0	17.171813832100913	279.71431662907685	ACADVL;SCP2;EHHADH;CROT;ETFB;ACADS;HSD17B10;DECR1
GO_Biological_Process_2021	acyl-CoA metabolic process (GO:0006637)	7/37	1.2545531554087544e-07	1.089247327872542e-05	0	0	21.947777777777777	348.7790764057005	SUCLA2;ACSM3;ACOT2;ACOT13;GLYAT;HMGCS2;ACSF2
GO_Biological_Process_2021	fatty acid oxidation (GO:0019395)	8/59	2.3268451738253479e-07	1.908013042536785e-05	0	0	14.809644431935451	226.1963231170424	ACADVL;SCP2;EHHADH;CROT;ACADS;HSD17B10;ADH5;DECR1
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	20/481	3.194793628552266e-07	2.4818502082858652e-05	0	0	4.2551504674235	63.642469260987376	GRN;HSP90AA1;PSMD11;GAA;GSTP1;AGL;CTSZ;MGST1;MIF;PYGL;PA2G4;TUBB4B;PSMA5;ALAD;PGRMC1;PNP;VAPA;PSAP;CTSH;CTSB
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	20/485	3.6415194565998245e-07	2.6874413589706696e-05	0	0	4.217673707767044	62.52994241198632	GRN;HSP90AA1;PSMD11;GAA;GSTP1;AGL;CTSZ;MGST1;MIF;PYGL;PA2G4;TUBB4B;PSMA5;ALAD;PGRMC1;PNP;VAPA;PSAP;CTSH;CTSB
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	20/488	4.013356745918611e-07	2.8208164557027955e-05	0	0	4.189986550392642	61.71208142869318	GRN;HSP90AA1;PSMD11;GAA;GSTP1;AGL;CTSZ;MGST1;MIF;PYGL;PA2G4;TUBB4B;PSMA5;ALAD;PGRMC1;PNP;VAPA;PSAP;CTSH;CTSB
GO_Biological_Process_2021	monocarboxylic acid metabolic process (GO:0032787)	11/143	4.698940851294228e-07	3.1525621347774e-05	0	0	7.949433656957929	115.82927817378268	SCPEP1;LDHA;SCP2;GOT2;ACOT2;ME1;ABAT;GLYAT;CROT;PDHB;ACSF2
GO_Biological_Process_2021	purine nucleoside bisphosphate metabolic process (GO:0034032)	6/31	8.93611865788875e-07	5.28016020377927e-05	0	0	22.47355450236967	313.0115392489496	ACSM3;ACOT2;ACOT13;CROT;GLYAT;ACSF2
GO_Biological_Process_2021	ribonucleoside bisphosphate metabolic process (GO:0033875)	6/31	8.93611865788875e-07	5.28016020377927e-05	0	0	22.47355450236967	313.0115392489496	ACSM3;ACOT2;ACOT13;CROT;GLYAT;ACSF2
GO_Biological_Process_2021	aerobic electron transport chain (GO:0019646)	8/70	8.943360778758926e-07	5.28016020377927e-05	0	0	12.175335699953695	169.5681430677662	NDUFS7;UQCRB;NDUFA5;NDUFS6;UQCRC2;NDUFV3;NDUFV2;COX5A
GO_Biological_Process_2021	mitochondrial ATP synthesis coupled electron transport (GO:0042775)	8/71	9.985836039835115e-07	5.6688823056910126e-05	0	0	11.981468823574088	165.5470915665593	NDUFS7;UQCRB;NDUFA5;NDUFS6;UQCRC2;NDUFV3;NDUFV2;COX5A
GO_Biological_Process_2021	purine ribonucleotide metabolic process (GO:0009150)	8/77	1.8679676206709812e-06	0.00010211556326334698	0	0	10.936273490049231	144.25666037475597	ACSM3;ACOT2;ACOT13;CROT;GLYAT;ACSF2;RAN;SULT2A1
GO_Biological_Process_2021	ribonucleoprotein complex assembly (GO:0022618)	10/136	2.3766928425430897e-06	0.0001252856655569143	0	0	7.536615290238479	97.59766519675284	RPS14;HSP90AA1;RPL3;DDX39B;DDX1;RPLP0;RPSA;RPL23A;SRSF5;RPL6
GO_Biological_Process_2021	chylomicron assembly (GO:0034378)	4/10	2.689539234692497e-06	0.000136888272772625	0	0	61.89984350547731	793.9361000814209	MTTP;APOA2;APOA1;APOC3
GO_Biological_Process_2021	fatty acid catabolic process (GO:0009062)	7/70	1.0788114449980205e-05	0.000530775230939026	0	0	10.433862433862434	119.3327685303979	ACADVL;SCP2;EHHADH;CROT;ACADS;HSD17B10;DECR1
GO_Biological_Process_2021	ribosome assembly (GO:0042255)	6/50	1.6243296910220135e-05	0.0007272291035107441	0	0	12.756785868160277	140.6796688616016	RPS14;RPL3;RPLP0;RPSA;RPL23A;RPL6
GO_Biological_Process_2021	electron transport chain (GO:0022900)	4/15	1.675188991826917e-05	0.0007272291035107441	0	0	33.75501493811353	371.2038815569905	POR;NDUFA5;ETFB;PDIA5
GO_Biological_Process_2021	glucan catabolic process (GO:0009251)	4/15	1.675188991826917e-05	0.0007272291035107441	0	0	33.75501493811353	371.2038815569905	AGL;GAA;PYGL;CALM1
GO_Biological_Process_2021	glycogen catabolic process (GO:0005980)	4/15	1.675188991826917e-05	0.0007272291035107441	0	0	33.75501493811353	371.2038815569905	AGL;GAA;PYGL;CALM1
GO_Biological_Process_2021	cellular polysaccharide catabolic process (GO:0044247)	4/16	2.2146246750000225e-05	0.0009339388629428666	0	0	30.940532081377157	331.61575041933025	AGL;GAA;PYGL;CALM1
GO_Biological_Process_2021	regulation of very-low-density lipoprotein particle remodeling (GO:0010901)	3/6	2.4594579265354903e-05	0.0010083777498795	0	0	92.42990654205607	980.9571649473324	APOA2;APOA1;APOC3
GO_Biological_Process_2021	antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	5/33	2.660411950463109e-05	0.0010612886591577	0	0	16.639993261455526	175.29308525310157	BCAP31;PDIA3;SAR1B;CANX;CALR
GO_Biological_Process_2021	long-chain fatty acid metabolic process (GO:0001676)	7/83	3.316945663036989e-05	0.0012883715259585	0	0	8.64342105263158	89.14721691736722	SCP2;GSTP1;EPHX2;EPHX1;ACOT2;ACSL5;CYP2E1
GO_Biological_Process_2021	high-density lipoprotein particle remodeling (GO:0034375)	4/18	3.660569514046791e-05	0.0013853847699315	0	0	26.517773306505703	270.8871879828486	ALB;APOA2;APOA1;APOC3
GO_Biological_Process_2021	organonitrogen compound biosynthetic process (GO:1901566)	9/158	5.85883221390142e-05	0.0021619090869296	0	0	5.701664945792462	55.56258327961796	GSTM3;VAPA;GSTP1;ESD;MGST1;APOA2;APOA1;GPHN;OTC
GO_Biological_Process_2021	mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	5/39	6.121498649475459e-05	0.0022037395138111	0	0	13.699361820199778	132.8991326806189	NDUFA5;NDUFS7;NDUFS6;NDUFV3;NDUFV2
GO_Biological_Process_2021	regulation of cholesterol metabolic process (GO:0090181)	4/21	6.979071341040571e-05	0.0024526450712799	0	0	21.834852250759457	208.9597457142536	ACADVL;EPHX2;FMO5;RAN
GO_Biological_Process_2021	glutathione derivative biosynthetic process (GO:1901687)	4/22	8.457698892686796e-05	0.0028371735376376	0	0	20.6207616066771	193.37837473156557	GSTM3;GSTP1;ESD;MGST1
GO_Biological_Process_2021	glutathione derivative metabolic process (GO:1901685)	4/22	8.457698892686796e-05	0.0028371735376376	0	0	20.6207616066771	193.37837473156557	GSTM3;GSTP1;ESD;MGST1
GO_Biological_Process_2021	cellular respiration (GO:0045333)	5/42	8.808600142096283e-05	0.0028892208466075	0	0	12.586690464048957	117.52440758303028	UQCRB;NDUFA5;NDUFS7;ETFB;UQCRC2
GO_Biological_Process_2021	chylomicron remodeling (GO:0034371)	3/9	0.00010083610950573346	0.0031666829283077	0	0	46.20794392523364	425.2061486325638	APOA2;APOA1;APOC3
GO_Biological_Process_2021	lipoprotein metabolic process (GO:0042157)	3/9	0.00010083610950573346	0.0031666829283077	0	0	46.20794392523364	425.2061486325638	MTTP;APOA2;APOA1
GO_Biological_Process_2021	porphyrin-containing compound biosynthetic process (GO:0006779)	4/24	0.00012078696062966802	0.0036497331928081	0	0	18.55680751173709	167.40990902890007	ALAD;PGRMC1;SUCLA2;ALB
GO_Biological_Process_2021	cholesterol homeostasis (GO:0042632)	6/71	0.00012116322930054042	0.0036497331928081	0	0	8.626175720014583	77.79406088148117	ACSM3;EPHX2;MTTP;APOA2;APOA1;APOC3
GO_Biological_Process_2021	sterol homeostasis (GO:0055092)	6/72	0.00013099484596747383	0.0038669678529598	0	0	8.495045239121069	75.94869961481947	ACSM3;EPHX2;MTTP;APOA2;APOA1;APOC3
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	6/73	0.00014144830456822304	0.0039059141733536	0	0	8.367829100940794	74.16889125281519	PDIA3;PSMA5;PSMD11;PSMC4;CALR;PSMA7
GO_Biological_Process_2021	regulation of cardiac muscle cell action potential (GO:0098901)	4/25	0.0001425767560624564	0.0039059141733536	0	0	17.672255756762798	156.49895938243375	DLG1;ATP2A2;ANK2;CALM1
GO_Biological_Process_2021	ribosomal large subunit assembly (GO:0000027)	4/25	0.0001425767560624564	0.0039059141733536	0	0	17.672255756762798	156.49895938243375	RPL3;RPLP0;RPL23A;RPL6
GO_Biological_Process_2021	fatty acid beta-oxidation using acyl-CoA dehydrogenase (GO:0033539)	3/10	0.0001428992990251341	0.0039059141733536	0	0	39.604806408544725	350.6360198993968	ACADVL;ETFB;ACADS
GO_Biological_Process_2021	protein oxidation (GO:0018158)	3/11	0.00019491553288660104	0.0052047757047537	0	0	34.65245327102804	296.0339766948316	PRDX3;APOA2;APOA1
GO_Biological_Process_2021	regulation of mRNA stability (GO:0043488)	8/146	0.000197471164950006	0.0052047757047537	0	0	5.448997989043756	46.47950594444104	PSMA5;PSMD11;YWHAB;PSMC4;SERBP1;HNRNPU;ELAVL1;PSMA7
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	6/78	0.00020404704681001125	0.0052837445805539	0	0	7.784755134281201	66.14830969619322	PDIA3;PSMA5;PSMD11;PSMC4;CALR;PSMA7
GO_Biological_Process_2021	glycogen metabolic process (GO:0005977)	4/28	0.0002249641030502289	0.0056770980422746	0	0	15.460876369327073	129.86470884938413	AGL;GAA;PYGL;CALM1
GO_Biological_Process_2021	regulation of G2/M transition of mitotic cell cycle (GO:0010389)	8/149	0.00022693007079553203	0.0056770980422746	0	0	5.332247446469171	44.74218791188893	PSMA5;HSP90AA1;PSMD11;TUBA1A;PSMC4;TUBB4B;YWHAG;PSMA7
GO_Biological_Process_2021	phospholipid efflux (GO:0033700)	3/12	0.00025781042712600386	0.0063421365072996	0	0	30.8006230529595	254.51435793335972	APOA2;APOA1;APOC3
GO_Biological_Process_2021	protein targeting to mitochondrion (GO:0006626)	5/55	0.0003213310051854157	0.0077751567812077	0	0	9.308018867924527	74.86475688091927	BCAP31;HSP90AA1;GRPEL1;HSPA4;TIMM13
GO_Biological_Process_2021	triglyceride-rich lipoprotein particle remodeling (GO:0034370)	3/13	0.00033247637770094035	0.0079150827981707	0	0	27.719158878504672	222.0011286755881	APOA2;APOA1;APOC3
GO_Biological_Process_2021	regulation of mRNA catabolic process (GO:0061013)	7/122	0.00037481346641429606	0.0087813440702777	0	0	5.700869565217391	44.97462791964856	PSMA5;PSMD11;YWHAB;PSMC4;SERBP1;ELAVL1;PSMA7
GO_Biological_Process_2021	mitochondrial respiratory chain complex I assembly (GO:0032981)	5/58	0.0004122544044593767	0.0093613461689544	0	0	8.779814880740478	68.42873503745768	NDUFS7;NDUFA5;NDUFS6;NDUFV3;NDUFV2
GO_Biological_Process_2021	NADH dehydrogenase complex assembly (GO:0010257)	5/58	0.0004122544044593767	0.0093613461689544	0	0	8.779814880740478	68.42873503745768	NDUFS7;NDUFA5;NDUFS6;NDUFV3;NDUFV2
GO_Biological_Process_2021	respiratory electron transport chain (GO:0022904)	3/14	0.0004197732932498184	0.009387657285405	0	0	25.19796091758709	195.93419792557887	NDUFA5;ETFB;SLC25A22
GO_Biological_Process_2021	cellular amino acid catabolic process (GO:0009063)	6/90	0.0004441274666855614	0.0096915497766473	0	0	6.668584969532837	51.47746780915701	DBT;GOT2;ABAT;GLUL;HSD17B10;OTC
GO_Biological_Process_2021	phospholipid transport (GO:0015914)	5/59	0.0004464941631517749	0.0096915497766473	0	0	8.61678895877009	66.47063582165127	SCP2;MTTP;APOA2;APOA1;APOC3
GO_Biological_Process_2021	cellular protein catabolic process (GO:0044257)	5/60	0.0004828336149758725	0.0103284408073099	0	0	8.459691252144083	64.59683570535087	CTSZ;CTSH;AP2A1;CTSB;LGMN
GO_Biological_Process_2021	MAPK cascade (GO:0000165)	11/303	0.0004963060018138642	0.0104649665525323	0	0	3.5643203883495147	27.118482549023067	PSMA5;DLG1;PSMD11;PSMC4;YWHAB;CTSH;PEBP1;APOA1;CALM1;SPTBN1;PSMA7
GO_Biological_Process_2021	fatty acid beta-oxidation using acyl-CoA oxidase (GO:0033540)	3/15	0.0005205293148650928	0.0108211446301531	0	0	23.09696261682243	174.62838187128816	SCP2;EHHADH;CROT
GO_Biological_Process_2021	protein localization to endoplasmic reticulum (GO:0070972)	3/16	0.000635541523045099	0.0130286012224245	0	0	21.31919482386772	156.9312994097091	BCAP31;VAPA;ANK2
GO_Biological_Process_2021	reverse cholesterol transport (GO:0043691)	3/17	0.0007655766314217125	0.0154793302462801	0	0	19.79539385847797	142.02960006355033	APOA2;APOA1;APOC3
GO_Biological_Process_2021	steroid metabolic process (GO:0008202)	6/104	0.0009549015433400458	0.0190150368670716	0	0	5.711867685462811	39.71976994248902	SCP2;CYP2E1;GC;HSD17B10;SULT2A1;LGMN
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	7/143	0.0009662112229203088	0.0190150368670716	0	0	4.815441176470588	33.429409458779666	HSP90AA1;ALB;CANX;APOA1;AP2A1;CALR;ASGR1
GO_Biological_Process_2021	nucleic acid metabolic process (GO:0090304)	5/71	0.0010453909429108	0.0203025925228473	0	0	7.045811892510006	48.35797419845392	HNRNPA3;DDX1;PCBP1;HNRNPU;RAN
GO_Biological_Process_2021	regulation of mitotic cell cycle phase transition (GO:1901990)	8/188	0.0010599451304912	0.020317909254612	0	0	4.168633705475811	28.55321554019392	PSMA5;HSP90AA1;PSMD11;TUBA1A;PSMC4;TUBB4B;YWHAG;PSMA7
GO_Biological_Process_2021	aerobic respiration (GO:0009060)	3/21	0.0014502553268146	0.0270959096503604	0	0	15.393302180685358	100.6108639672642	UQCRB;NDUFS7;UQCRC2
GO_Biological_Process_2021	regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)	3/21	0.0014502553268146	0.0270959096503604	0	0	15.393302180685358	100.6108639672642	ATP2A2;ANK2;CALM1
GO_Biological_Process_2021	heme biosynthetic process (GO:0006783)	3/22	0.0016658898271743	0.0307356673113659	0	0	14.582390555828823	93.28932508117526	ALAD;PGRMC1;ALB
GO_Biological_Process_2021	regulation of steroid metabolic process (GO:0019218)	3/23	0.0019005471203342	0.034632191970535	0	0	13.852570093457944	86.79484985745133	ACADVL;EPHX2;FMO5
GO_Biological_Process_2021	cholesterol efflux (GO:0033344)	3/24	0.0021547997579746	0.0372779910970118	0	0	13.192256341789053	81.00121222258086	APOA2;APOA1;APOC3
GO_Biological_Process_2021	regulation of monooxygenase activity (GO:0032768)	3/24	0.0021547997579746	0.0372779910970118	0	0	13.192256341789053	81.00121222258086	HSP90AA1;POR;CALM1
GO_Biological_Process_2021	protein insertion into mitochondrial membrane (GO:0051204)	3/24	0.0021547997579746	0.0372779910970118	0	0	13.192256341789053	81.00121222258086	HSP90AA1;HSPA4;TIMM13
GO_Biological_Process_2021	nuclear export (GO:0051168)	5/84	0.002212931159533	0.0372779910970118	0	0	5.8824934320515885	35.96225491570406	DDX39B;SRSF3;SRSF5;CALR;RAN
GO_Biological_Process_2021	regulation of cellular amine metabolic process (GO:0033238)	4/51	0.0022603025465736	0.0372779910970118	0	0	7.8857257017280995	48.04186448756866	PSMA5;PSMD11;PSMC4;PSMA7
GO_Biological_Process_2021	Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	5/85	0.0023308472004882	0.0372779910970118	0	0	5.808667452830188	35.209374107146296	PSMA5;PSMD11;PSMC4;AP2A1;PSMA7
GO_Biological_Process_2021	non-canonical Wnt signaling pathway (GO:0035567)	6/124	0.0023508853309379	0.0372779910970118	0	0	4.738934854205157	28.684598683477983	PSMA5;PSMD11;PSMC4;AP2A1;CALM1;PSMA7
GO_Biological_Process_2021	fatty acid metabolic process (GO:0006631)	6/124	0.0023508853309379	0.0372779910970118	0	0	4.738934854205157	28.684598683477983	ACSM3;ACOT2;ACSL5;CROT;SLC27A5;ACSF2
GO_Biological_Process_2021	aldehyde biosynthetic process (GO:0046184)	2/7	0.0023740726037392	0.0372779910970118	0	0	36.79627906976744	222.3653750007633	TPI1;TKT
GO_Biological_Process_2021	autophagosome membrane docking (GO:0016240)	2/7	0.0023740726037392	0.0372779910970118	0	0	36.79627906976744	222.3653750007633	ATP2A2;CALM1
GO_Biological_Process_2021	glyceraldehyde-3-phosphate metabolic process (GO:0019682)	2/7	0.0023740726037392	0.0372779910970118	0	0	36.79627906976744	222.3653750007633	TPI1;TKT
GO_Biological_Process_2021	skin morphogenesis (GO:0043589)	2/7	0.0023740726037392	0.0372779910970118	0	0	36.79627906976744	222.3653750007633	COL1A1;COL1A2
GO_Biological_Process_2021	mitochondrion-endoplasmic reticulum membrane tethering (GO:1990456)	2/7	0.0023740726037392	0.0372779910970118	0	0	36.79627906976744	222.3653750007633	ATP2A2;CALM1
GO_Biological_Process_2021	platelet degranulation (GO:0002576)	6/125	0.0024475265418693	0.0380268334294645	0	0	4.698872914094548	28.252806690058858	FGB;WDR1;PSAP;ALB;APOA1;CALM1
GO_Biological_Process_2021	IRE1-mediated unfolded protein response (GO:0036498)	4/53	0.0026043156571215	0.0400413532282432	0	0	7.563092842770911	45.00482940954295	ACADVL;HDGF;TPP1;PDIA5
GO_Biological_Process_2021	regulation of establishment of planar polarity (GO:0090175)	5/88	0.0027120269801525	0.0412675445639708	0	0	5.597863150716072	33.08370127365223	PSMA5;PSMD11;PSMC4;AP2A1;PSMA7
GO_Biological_Process_2021	regulation of cellular amino acid metabolic process (GO:0006521)	4/54	0.0027890860782205	0.0420070515454445	0	0	7.411455399061033	43.5944868048004	PSMA5;PSMD11;PSMC4;PSMA7
GO_Biological_Process_2021	pyruvate metabolic process (GO:0006090)	4/55	0.0029826362082676	0.0439975345002922	0	0	7.26576452177115	42.25004095527906	LDHA;TPI1;ME1;PDHB
GO_Biological_Process_2021	mitochondrial respiratory chain complex assembly (GO:0033108)	5/90	0.0029899994845056	0.0439975345002922	0	0	5.465593784683684	31.768665842505573	NDUFS7;NDUFA5;NDUFS6;NDUFV3;NDUFV2
GO_Biological_Process_2021	regulation of cardiac muscle cell contraction (GO:0086004)	3/27	0.0030404800264429	0.0439975345002922	0	0	11.541471962616823	66.89136924216703	DLG1;ATP2A2;ANK2
GO_Biological_Process_2021	bile acid biosynthetic process (GO:0006699)	3/27	0.0030404800264429	0.0439975345002922	0	0	11.541471962616823	66.89136924216703	SCP2;HSD17B10;SLC27A5
GO_Biological_Process_2021	regulation of stem cell differentiation (GO:2000736)	5/91	0.0031364397285294	0.0446042301546587	0	0	5.401766125493638	31.139382745835476	PSMA5;PSMD11;PSMC4;HNRNPU;PSMA7
GO_Biological_Process_2021	regulation of Cdc42 protein signal transduction (GO:0032489)	2/8	0.0031428454851521	0.0446042301546587	0	0	30.66201550387597	176.69374872650204	APOA1;APOC3
GO_Biological_Process_2021	negative regulation of mitotic cell cycle phase transition (GO:1901991)	5/92	0.0032879818335318	0.0462196303456479	0	0	5.339405768813706	30.5279527798545	PSMA5;DLG1;PSMD11;PSMC4;PSMA7
GO_Biological_Process_2021	regulation of small molecule metabolic process (GO:0062012)	3/28	0.0033783433225083	0.0464239639586545	0	0	11.079252336448596	63.04504324442629	ACADVL;EPHX2;FMO5
GO_Biological_Process_2021	negative regulation of cell cycle G2/M phase transition (GO:1902750)	4/57	0.0033968754116088	0.0464239639586545	0	0	6.990876074054389	39.74242626545768	PSMA5;PSMD11;PSMC4;PSMA7
GO_Biological_Process_2021	ribosomal large subunit biogenesis (GO:0042273)	4/57	0.0033968754116088	0.0464239639586545	0	0	6.990876074054389	39.74242626545768	RPL3;RPLP0;RPL23A;RPL6
GO_Biological_Process_2021	regulated exocytosis (GO:0045055)	7/180	0.0035695767245905	0.0483366536283999	0	0	3.7784200385356455	21.292561633112005	FGB;WDR1;PSAP;ALB;APOA1;MYH9;CALM1
GO_Biological_Process_2021	regulation of fatty acid biosynthetic process (GO:0042304)	3/29	0.0037382975790918	0.0497092542949505	0	0	10.652588066139469	59.53864589106745	ACADVL;APOA1;APOC3
GO_Biological_Process_2021	negative regulation of transferase activity (GO:0051348)	3/29	0.0037382975790918	0.0497092542949505	0	0	10.652588066139469	59.53864589106745	PRDX3;DTX3L;HNRNPU
GO_Biological_Process_2021	negative regulation of lipase activity (GO:0060192)	2/9	0.0040119953291973	0.0514930878773502	0	0	26.280398671096343	145.02750159395467	APOA2;APOC3
GO_Biological_Process_2021	negative regulation of production of molecular mediator of immune response (GO:0002701)	2/9	0.0040119953291973	0.0514930878773502	0	0	26.280398671096343	145.02750159395467	APOA2;APOA1
GO_Biological_Process_2021	positive regulation of cholesterol esterification (GO:0010873)	2/9	0.0040119953291973	0.0514930878773502	0	0	26.280398671096343	145.02750159395467	APOA2;APOA1
GO_Biological_Process_2021	ketone body biosynthetic process (GO:0046951)	2/9	0.0040119953291973	0.0514930878773502	0	0	26.280398671096343	145.02750159395467	HMGCS2;SLC27A5
GO_Biological_Process_2021	alpha-amino acid catabolic process (GO:1901606)	3/30	0.0041207724576287	0.051870722838793	0	0	10.257528556593977	56.3314197801509	GOT2;HSD17B10;OTC
GO_Biological_Process_2021	long-chain fatty acid biosynthetic process (GO:0042759)	3/30	0.0041207724576287	0.051870722838793	0	0	10.257528556593977	56.3314197801509	GSTP1;EPHX2;CYP2E1
