Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2019_Mouse	Fatty acid degradation	7/50	1.0800087737049472e-06	1.7181957763487795e-05	0	0	15.30232558139535	210.231633410085	ACADVL;ADH1;EHHADH;ACSL5;ACAA1B;ACADS;ADH5
KEGG_2019_Mouse	Valine, leucine and isoleucine degradation	7/56	2.373162162389836e-06	3.460861486818511e-05	0	0	13.424489795918369	173.86442348327776	EHHADH;DBT;ABAT;ACAA1B;HMGCS2;ACADS;HSD17B10
KEGG_2019_Mouse	Non-alcoholic fatty liver disease (NAFLD)	10/151	6.081739554388659e-06	8.186957092446272e-05	0	0	6.729708431836092	80.82527740235264	UQCRB;NDUFS7;NDUFA5;NDUFS6;COX7A2;UQCRC2;CYP2E1;NDUFV3;NDUFV2;COX5A
KEGG_2019_Mouse	Butanoate metabolism	5/27	9.541513430003247e-06	0.00011926891787504062	0	0	21.18460548885077	244.891040656332	ACSM3;EHHADH;ABAT;HMGCS2;ACADS
KEGG_2019_Mouse	Propanoate metabolism	5/31	1.938514845693813e-05	0.00022616006533094485	0	0	17.921806966618288	194.4695870480439	LDHA;SUCLA2;EHHADH;DBT;ABAT
KEGG_2019_Mouse	Peroxisome	7/84	3.5855186549038405e-05	0.00039216610288010754	0	0	8.530735930735931	87.32080345931867	SCP2;EHHADH;PRDX1;EPHX2;ACSL5;ACAA1B;CROT
KEGG_2019_Mouse	Pyruvate metabolism	5/38	5.383909047843708e-05	0.0005443040292505216	0	0	14.115208690680388	138.74559578678054	LDHA;LDHD;ME1;PDHB;FH1
KEGG_2019_Mouse	Antigen processing and presentation	7/90	5.5985557294339366e-05	0.0005443040292505216	0	0	7.911646586345381	77.45831770169816	PDIA3;HSP90AA1;HSPA4;CANX;CALR;CTSB;LGMN
KEGG_2019_Mouse	Tyrosine metabolism	5/40	6.934656030280778e-05	0.0006387183185784927	0	0	13.307277628032343	127.43573378682744	ADH1;FAHD1;GOT2;MIF;ADH5
KEGG_2019_Mouse	Biosynthesis of unsaturated fatty acids	4/32	0.0003819157257453606	0.0031823462597924	0	0	13.249496981891348	104.2776563680556	SCP2;TECR;ACOT2;ACAA1B
KEGG_2019_Mouse	Lysosome	7/124	0.00041360850171681874	0.0031823462597924	0	0	5.602849002849003	43.649503220651134	GAA;PSAP;CTSZ;CTSH;TPP1;LGMN;CTSB
KEGG_2019_Mouse	Protein processing in endoplasmic reticulum	8/163	0.0004160318688547373	0.0031823462597924	0	0	4.847167772804445	37.733982983186415	PDIA3;BCAP31;HSP90AA1;SAR1B;CANX;RRBP1;CALR;UGGT1
KEGG_2019_Mouse	Steroid hormone biosynthesis	6/89	0.0004182512227155736	0.0031823462597924	0	0	6.749271969394164	52.50547732728459	CYP2C37;CYP2D22;CYP2D10;UGT2B36;CYP2E1;CYP2C29
KEGG_2019_Mouse	Glutathione metabolism	5/64	0.0006508464314130188	0.0047457552290532	0	0	7.884553885513271	57.85083923599457	GSTM3;GSTP1;GSS;GSTT3;MGST1
KEGG_2019_Mouse	Nitrogen metabolism	3/17	0.0007655766314217125	0.0053590364199519	0	0	19.79539385847797	142.02960006355033	CAR2;GLUL;CAR5A
KEGG_2019_Mouse	Glycolysis / Gluconeogenesis	5/67	0.0008030342065589159	0.0054050379287619	0	0	7.501902008520998	53.46690517865261	LDHA;ADH1;TPI1;PDHB;ADH5
KEGG_2019_Mouse	Ferroptosis	4/40	0.0009070333002260408	0.0058789195385021	0	0	10.300991131977048	72.16185656441012	PCBP1;GSS;TRF;ACSL5
KEGG_2019_Mouse	Arginine biosynthesis	3/19	0.0010736346468937	0.006710216543086	0	0	17.319217289719628	118.40638845658977	GOT2;GLUL;OTC
KEGG_2019_Mouse	Proteasome	4/46	0.0015395381179693	0.0092903162291255	0	0	8.826738207019897	57.16436483593524	PSMA5;PSMD11;PSMC4;PSMA7
KEGG_2019_Mouse	Cardiac muscle contraction	5/78	0.0015945285821	0.0093014167289171	0	0	6.367924528301887	41.01692994070214	UQCRB;ATP2A2;COX7A2;UQCRC2;COX5A
KEGG_2019_Mouse	Phenylalanine metabolism	3/23	0.0019005471203342	0.0106583559484977	0	0	13.852570093457944	86.79484985745133	GOT2;MIF;GLYAT
KEGG_2019_Mouse	Cholesterol metabolism	4/49	0.0019489565162967	0.0106583559484977	0	0	8.237037037037037	51.40290978121501	VAPA;APOA2;APOA1;APOC3
KEGG_2019_Mouse	Retinol metabolism	5/91	0.0031364397285294	0.0165221752634343	0	0	5.401766125493638	31.139382745835476	CYP2C37;ADH1;UGT2B36;CYP2C29;ADH5
KEGG_2019_Mouse	Spliceosome	6/132	0.0032100226226101	0.0165221752634343	0	0	4.436244640036109	25.47059787282924	HNRNPA3;DDX39B;PCBP1;HNRNPU;SRSF3;SRSF5
KEGG_2019_Mouse	Fluid shear stress and atherosclerosis	6/143	0.0047484828033354	0.023742414016677	0	0	4.077766630919847	21.81576652835516	GSTM3;HSP90AA1;GSTP1;GSTT3;MGST1;CALM1
KEGG_2019_Mouse	Citrate cycle (TCA cycle)	3/32	0.0049548938544685	0.0240862895703334	0	0	9.549145987753787	50.68094197621385	SUCLA2;PDHB;FH1
KEGG_2019_Mouse	Starch and sucrose metabolism	3/33	0.0054072923897758	0.025575031573264	0	0	9.2303738317757	48.18261411199767	AGL;GAA;PYGL
KEGG_2019_Mouse	Alanine, aspartate and glutamate metabolism	3/37	0.007460301252981	0.0343566505071495	0	0	8.142798240791643	39.88472442246739	GOT2;ABAT;GLUL
KEGG_2019_Mouse	Bile secretion	4/72	0.0078016445182436	0.0350073792485291	0	0	5.444628555647611	26.425073109132107	CAR2;EPHX1;SLC27A5;SULT2A1
KEGG_2019_Mouse	African trypanosomiasis	3/39	0.0086369453432667	0.037786635876792	0	0	7.689641744548287	36.53891917546465	APOA1;HBB-BT;HBA-A1
KEGG_2019_Mouse	Fat digestion and absorption	3/40	0.0092636968043468	0.0395401692868465	0	0	7.481434705733771	35.02547440430679	MTTP;GOT2;APOA1
KEGG_2019_Mouse	Primary bile acid biosynthesis	2/16	0.012722280610287	0.0530095025428626	0	0	13.135548172757476	57.32879227578616	SCP2;SLC27A5
KEGG_2019_Mouse	Arachidonic acid metabolism	4/89	0.0160700713204498	0.0654014530483426	0	0	4.351946975973488	17.97700803777123	CYP2C37;EPHX2;CYP2E1;CYP2C29
KEGG_2019_Mouse	Cysteine and methionine metabolism	3/50	0.0169842657929789	0.0660499225282513	0	0	5.886657387154504	23.99088324962961	LDHA;GSS;GOT2
KEGG_2019_Mouse	Linoleic acid metabolism	3/50	0.0169842657929789	0.0660499225282513	0	0	5.886657387154504	23.99088324962961	CYP2C37;CYP2E1;CYP2C29
KEGG_2019_Mouse	Retrograde endocannabinoid signaling	5/150	0.0239863671540991	0.0912524837384208	0	0	3.194209499024073	11.915262734852814	NDUFS7;NDUFA5;NDUFS6;NDUFV3;NDUFV2
KEGG_2019_Mouse	Glucagon signaling pathway	4/102	0.0251139548036926	0.0935094061839618	0	0	3.7721567500239535	13.897876386174778	LDHA;PYGL;PDHB;CALM1
KEGG_2019_Mouse	Folate biosynthesis	2/26	0.0321024356314985	0.1170401299065052	0	0	7.658527131782946	26.33632212155772	PCBD1;GPHN
KEGG_2019_Mouse	Ascorbate and aldarate metabolism	2/27	0.0344273967165624	0.1229549882734374	0	0	7.351813953488372	24.76754525580241	GULO;UGT2B36
KEGG_2019_Mouse	Tight junction	5/167	0.0357377476593038	0.1250821168075633	0	0	2.8565397158164454	9.516698581279472	MYL6;DLG1;TUBA1A;HSPA4;MYH9
KEGG_2019_Mouse	Fatty acid elongation	2/29	0.0392659791615194	0.1347362030052136	0	0	6.806546080964686	22.035490537003085	TECR;ACOT2
KEGG_2019_Mouse	Thyroid hormone synthesis	3/73	0.045034570537659	0.151558650847891	0	0	3.9478638184245662	12.239660300608248	CANX;ALB;ASGR1
KEGG_2019_Mouse	Phagosome	5/180	0.0467622778930484	0.1522220380889609	0	0	2.642587601078167	8.093396042565008	TUBB5;TUBA1A;CANX;CALR;TUBB4B
KEGG_2019_Mouse	beta-Alanine metabolism	2/32	0.046971371753165	0.1522220380889609	0	0	6.1249612403100775	18.73146043321401	EHHADH;ABAT
KEGG_2019_Mouse	Serotonergic synapse	4/132	0.0558162818332214	0.177597260378432	0	0	2.883656103286385	8.32133660899037	CYP2C37;CYP2D22;CYP2D10;CYP2C29
KEGG_2019_Mouse	Gap junction	3/86	0.0670203064697791	0.2079517841838521	0	0	3.327328003603198	8.992967783519473	TUBB5;TUBA1A;TUBB4B
KEGG_2019_Mouse	Apoptosis	4/141	0.0677328668484546	0.2079517841838521	0	0	2.692985161577739	7.250010861501279	TUBA1A;CTSZ;CTSH;CTSB
KEGG_2019_Mouse	Porphyrin and chlorophyll metabolism	2/41	0.0729293762620473	0.2200455318251428	0	0	4.709361955873584	12.330351716257857	ALAD;UGT2B36
KEGG_2019_Mouse	GABAergic synapse	3/90	0.0746057643503366	0.2212882840899817	0	0	3.173702868192072	8.237464822994632	ABAT;GLUL;GPHN
KEGG_2019_Mouse	Phenylalanine, tyrosine and tryptophan biosynthesis	1/8	0.0835881173734094	0.2437986756724441	0	0	13.07936507936508	32.46107330597877	GOT2
KEGG_2019_Mouse	Malaria	2/49	0.0989595221222622	0.2839002683835391	0	0	3.9061850569025234	9.035179392751068	HBB-BT;HBA-A1
KEGG_2019_Mouse	HIF-1 signaling pathway	3/104	0.103910030311524	0.2932944403954307	0	0	2.731840473767003	6.185514739061065	LDHA;TRF;PDHB
KEGG_2019_Mouse	Synthesis and degradation of ketone bodies	1/11	0.1131079377510759	0.314188715975211	0	0	9.154166666666669	19.950707227164973	HMGCS2
KEGG_2019_Mouse	Hepatocellular carcinoma	4/171	0.1158924623015284	0.3168934516057419	0	0	2.2058418374518567	4.753793347817899	GSTM3;GSTP1;GSTT3;MGST1
KEGG_2019_Mouse	Oocyte meiosis	3/116	0.1320527834974737	0.3555267248008907	0	0	2.440244810189397	4.940406321019176	YWHAB;CALM1;YWHAG
KEGG_2019_Mouse	Fatty acid biosynthesis	1/14	0.1416810996644196	0.3756695824435369	0	0	7.0405982905982905	13.758571893916644	ACSL5
KEGG_2019_Mouse	Central carbon metabolism in cancer	2/64	0.1530988053520365	0.3981374751743562	0	0	2.9588897224306074	5.552864840458582	LDHA;PDHB
KEGG_2019_Mouse	Platelet activation	3/125	0.1547048474963212	0.3981374751743562	0	0	2.259192584648384	4.216186955045008	COL1A1;FGB;COL1A2
KEGG_2019_Mouse	Inflammatory mediator regulation of TRP channels	3/127	0.1598960912315014	0.405533564717576	0	0	2.222527886644558	4.074407252465031	CYP2C37;CALM1;CYP2C29
KEGG_2019_Mouse	Gastric acid secretion	2/74	0.1917180259621514	0.4792950649053787	0	0	2.546640826873385	4.206362037387813	CAR2;CALM1
KEGG_2019_Mouse	Renin secretion	2/76	0.1995954034617876	0.4919605014903216	0	0	2.477561282212445	3.992498198068068	CALM1;CTSB
KEGG_2019_Mouse	Proximal tubule bicarbonate reclamation	1/22	0.2134748807046504	0.5188625572682475	0	0	4.356701940035274	6.727776447659202	CAR2
KEGG_2019_Mouse	Terpenoid backbone biosynthesis	1/23	0.2220180635044563	0.5322350837435597	0	0	4.158459595959596	6.258467275715756	HMGCS2
KEGG_2019_Mouse	ECM-receptor interaction	2/83	0.2274301998104005	0.5377607054028801	0	0	2.2626471432672983	3.350781083785801	COL1A1;COL1A2
KEGG_2019_Mouse	Vitamin digestion and absorption	1/24	0.2304688737440914	0.5377607054028801	0	0	3.9774557165861513	5.837470974584002	APOA1
KEGG_2019_Mouse	Epstein-Barr virus infection	4/229	0.2378910918326134	0.5427916037382504	0	0	1.6323839332290035	2.3440091516145465	PDIA3;PSMD11;PSMC4;CALR
KEGG_2019_Mouse	alpha-Linolenic acid metabolism	1/25	0.2388283056448301	0.5427916037382504	0	0	3.8115354938271606	5.458158359023452	ACAA1B
KEGG_2019_Mouse	Hippo signaling pathway	3/159	0.2487219866386714	0.5520402935635945	0	0	1.763749101365924	2.4541149382758665	DLG1;YWHAB;YWHAG
KEGG_2019_Mouse	Collecting duct acid secretion	1/27	0.2552769580979776	0.5520402935635945	0	0	3.5179843304843303	4.803477662173212	CAR2
KEGG_2019_Mouse	Phototransduction	1/27	0.2552769580979776	0.5520402935635945	0	0	3.5179843304843303	4.803477662173212	CALM1
KEGG_2019_Mouse	Protein digestion and absorption	2/90	0.2555157930208637	0.5520402935635945	0	0	2.081923890063425	2.8407248951029085	COL1A1;COL1A2
KEGG_2019_Mouse	IL-17 signaling pathway	2/91	0.2595372867836463	0.5538905510626599	0	0	2.0584269662921346	2.776519299097332	HSP90AA1;ELAVL1
KEGG_2019_Mouse	RNA transport	3/167	0.272074648317983	0.5736513669355064	0	0	1.6770287212217916	2.1829527468100496	EIF4A1;DDX39B;RAN
KEGG_2019_Mouse	Human T-cell leukemia virus 1 infection	4/245	0.2758289400536627	0.5746436251117973	0	0	1.5227631348255508	1.9612799163775425	DLG1;CANX;CALR;RAN
KEGG_2019_Mouse	Prostate cancer	2/97	0.2836657481048688	0.5827841173849069	0	0	1.9278335373317013	2.4289905936648872	HSP90AA1;GSTP1
KEGG_2019_Mouse	Glyoxylate and dicarboxylate metabolism	1/31	0.2871202987823171	0.5827841173849069	0	0	3.0483024691358023	3.803836403486802	GLUL
KEGG_2019_Mouse	Galactose metabolism	1/32	0.2948670390654772	0.5827841173849069	0	0	2.949820788530466	3.602411822312161	GAA
KEGG_2019_Mouse	Pentose phosphate pathway	1/32	0.2948670390654772	0.5827841173849069	0	0	2.949820788530466	3.602411822312161	TKT
KEGG_2019_Mouse	Necroptosis	3/176	0.2986112372131256	0.5827841173849069	0	0	1.5890551563934958	1.920552340883455	HSP90AA1;PYGL;GLUL
KEGG_2019_Mouse	AGE-RAGE signaling pathway in diabetic complications	2/101	0.2997175460836664	0.5827841173849069	0	0	1.849565421658445	2.22856867777356	COL1A1;COL1A2
KEGG_2019_Mouse	Pentose and glucuronate interconversions	1/34	0.3101100253947353	0.5889161769458675	0	0	2.770763187429854	3.244087464355054	UGT2B36
KEGG_2019_Mouse	Prion diseases	1/34	0.3101100253947353	0.5889161769458675	0	0	2.770763187429854	3.244087464355054	STIP1
KEGG_2019_Mouse	Pancreatic secretion	2/105	0.3157109933038164	0.5889161769458675	0	0	1.777376382930684	2.049187108669238	CAR2;ATP2A2
KEGG_2019_Mouse	Fructose and mannose metabolism	1/35	0.3176080664227262	0.5889161769458675	0	0	2.689133986928105	3.084267675978225	TPI1
KEGG_2019_Mouse	Amoebiasis	2/106	0.3196973531991852	0.5889161769458675	0	0	1.7601967799642215	2.0072940874923084	COL1A1;COL1A2
KEGG_2019_Mouse	Nicotinate and nicotinamide metabolism	1/36	0.3250249866040169	0.5924934651635726	0	0	2.6121693121693124	2.935694886787051	PNP
KEGG_2019_Mouse	Insulin resistance	2/110	0.3355840834182661	0.6054352020432636	0	0	1.694659776055125	1.8503697473669496	PYGL;SLC27A5
KEGG_2019_Mouse	PI3K-Akt signaling pathway	5/357	0.3460691299975595	0.6179805892813564	0	0	1.3019269939965694	1.381496509621702	COL1A1;HSP90AA1;COL1A2;YWHAB;YWHAG
KEGG_2019_Mouse	Pathways in cancer	7/535	0.3617326581980484	0.6394264160066512	0	0	1.2155934343434345	1.236076005331909	GSTM3;HSP90AA1;GSTP1;MGST1;GSTT3;CALM1;FH1
KEGG_2019_Mouse	Proteoglycans in cancer	3/203	0.3785257664782349	0.661089168255492	0	0	1.372640186915888	1.3334803178342272	COL1A1;COL1A2;ANK2
KEGG_2019_Mouse	Mineral absorption	1/44	0.3815428913931697	0.661089168255492	0	0	2.1253229974160206	2.047816731705631	TRF
KEGG_2019_Mouse	Cell cycle	2/123	0.3863594455928674	0.6628715978308999	0	0	1.5115894676148376	1.437502139554531	YWHAB;YWHAG
KEGG_2019_Mouse	Tryptophan metabolism	1/48	0.4080094252209639	0.6880600463188996	0	0	1.944050433412136	1.7427731792015246	EHHADH
KEGG_2019_Mouse	Amino sugar and nucleotide sugar metabolism	1/49	0.4144479632802982	0.6880600463188996	0	0	1.9034529320987652	1.6765762908422346	CMAS
KEGG_2019_Mouse	Notch signaling pathway	1/49	0.4144479632802982	0.6880600463188996	0	0	1.9034529320987652	1.6765762908422346	DTX3L
KEGG_2019_Mouse	Relaxin signaling pathway	2/131	0.4167677994845906	0.6880600463188996	0	0	1.4172705967189472	1.2404321433728989	COL1A1;COL1A2
KEGG_2019_Mouse	Arginine and proline metabolism	1/50	0.4208167942393084	0.6882517662792428	0	0	1.8645124716553287	1.613843141672166	GOT2
KEGG_2019_Mouse	Estrogen signaling pathway	2/134	0.4279770460366119	0.6934813245963619	0	0	1.3848484848484848	1.1753011273530418	HSP90AA1;CALM1
KEGG_2019_Mouse	Purine metabolism	2/136	0.4353871387564585	0.6990160484622041	0	0	1.3640402637972926	1.1342263093822378	PNP;URAH
KEGG_2019_Mouse	Insulin signaling pathway	2/139	0.4464049125743687	0.702520645988684	0	0	1.333967068409438	1.075882943103362	PYGL;CALM1
KEGG_2019_Mouse	Vascular smooth muscle contraction	2/140	0.4500509326558499	0.702520645988684	0	0	1.3242332322210988	1.0572605544073586	MYL6;CALM1
KEGG_2019_Mouse	Endocrine and other factor-regulated calcium reabsorption	1/55	0.4516413565302616	0.702520645988684	0	0	1.691443758573388	1.3444726114168972	AP2A1
KEGG_2019_Mouse	Viral carcinogenesis	3/229	0.4536276171241217	0.702520645988684	0	0	1.213113059300306	0.9589399662672716	DLG1;YWHAB;YWHAG
KEGG_2019_Mouse	Ovarian steroidogenesis	1/57	0.4635089129560561	0.7040945925042579	0	0	1.630869708994709	1.2540240981519106	ACOT2
KEGG_2019_Mouse	Legionellosis	1/58	0.4693464656953942	0.7040945925042579	0	0	1.6021767381416503	1.2119089960163003	SAR1B
KEGG_2019_Mouse	Pyrimidine metabolism	1/58	0.4693464656953942	0.7040945925042579	0	0	1.6021767381416503	1.2119089960163003	PNP
KEGG_2019_Mouse	Lysine degradation	1/59	0.4751207895035232	0.7040945925042579	0	0	1.5744731800766285	1.1717012342692557	EHHADH
KEGG_2019_Mouse	Adrenergic signaling in cardiomyocytes	2/148	0.4787213025492948	0.7040945925042579	0	0	1.2511627906976743	0.9216524077068594	ATP2A2;CALM1
KEGG_2019_Mouse	Human immunodeficiency virus 1 infection	3/238	0.4787843229028953	0.7040945925042579	0	0	1.1661165241598728	0.8588507069608984	PDIA3;CALR;CALM1
KEGG_2019_Mouse	Oxytocin signaling pathway	2/154	0.499618965030932	0.7286109906701091	0	0	1.20140758873929	0.8336681884812093	MYL6;CALM1
KEGG_2019_Mouse	Long-term potentiation	1/67	0.5191194264545278	0.7346672471019998	0	0	1.3830667789001123	0.9067680582567887	CALM1
KEGG_2019_Mouse	Hepatitis C	2/160	0.5199751172425917	0.7346672471019998	0	0	1.1554312628790109	0.7556223744574428	YWHAB;YWHAG
KEGG_2019_Mouse	Amphetamine addiction	1/68	0.5243545051793853	0.7346672471019998	0	0	1.3623548922056383	0.8795189985271944	CALM1
KEGG_2019_Mouse	Renal cell carcinoma	1/68	0.5243545051793853	0.7346672471019998	0	0	1.3623548922056383	0.8795189985271944	FH1
KEGG_2019_Mouse	Human cytomegalovirus infection	3/255	0.5247623193585713	0.7346672471019998	0	0	1.086504227859368	0.7005886215982435	PDIA3;CALR;CALM1
KEGG_2019_Mouse	Adipocytokine signaling pathway	1/71	0.5397217920281179	0.7469036583979001	0	0	1.3037698412698413	0.8040367804335116	ACSL5
KEGG_2019_Mouse	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	1/72	0.5447335892422271	0.7469036583979001	0	0	1.285341679707877	0.7807916399415029	ATP2A2
KEGG_2019_Mouse	Inositol phosphate metabolism	1/73	0.5496910634727233	0.7469036583979001	0	0	1.2674254115226338	0.7584259230968786	TPI1
KEGG_2019_Mouse	Human papillomavirus infection	4/360	0.5505746967618806	0.7469036583979001	0	0	1.0247929524713826	0.6115888947188098	COL1A1;BCAP31;DLG1;COL1A2
KEGG_2019_Mouse	cGMP-PKG signaling pathway	2/172	0.5590049310957496	0.7473506998332381	0	0	1.0732147742818057	0.6241784765349433	ATP2A2;CALM1
KEGG_2019_Mouse	Glioma	1/75	0.559445381018024	0.7473506998332381	0	0	1.2330455455455456	0.7161644151868366	CALM1
KEGG_2019_Mouse	Pertussis	1/76	0.5642433777538316	0.7480499326281858	0	0	1.2165432098765432	0.696190695760923	CALM1
KEGG_2019_Mouse	Synaptic vesicle cycle	1/77	0.568989358373337	0.7486702083859698	0	0	1.2004751461988303	0.6769401887102938	AP2A1
KEGG_2019_Mouse	Salivary secretion	1/78	0.5736838842751814	0.749214027971319	0	0	1.1848244348244348	0.6583794014842927	CALM1
KEGG_2019_Mouse	Hypertrophic cardiomyopathy (HCM)	1/86	0.609453120454517	0.7781153581334577	0	0	1.072875816993464	0.5312808602791396	ATP2A2
KEGG_2019_Mouse	Calcium signaling pathway	2/189	0.6103499915577524	0.7781153581334577	0	0	0.9748041288396966	0.4812829554117547	ATP2A2;CALM1
KEGG_2019_Mouse	Complement and coagulation cascades	1/88	0.6179183964543981	0.7781153581334577	0	0	1.048105576841209	0.5045568453789673	FGB
KEGG_2019_Mouse	Dilated cardiomyopathy (DCM)	1/90	0.6262010102904914	0.7781153581334577	0	0	1.02444860590928	0.4795278544695532	ATP2A2
KEGG_2019_Mouse	GnRH signaling pathway	1/90	0.6262010102904914	0.7781153581334577	0	0	1.02444860590928	0.4795278544695532	CALM1
KEGG_2019_Mouse	Progesterone-mediated oocyte maturation	1/90	0.6262010102904914	0.7781153581334577	0	0	1.02444860590928	0.4795278544695532	HSP90AA1
KEGG_2019_Mouse	Alcoholism	2/199	0.6383728757874371	0.7781153581334577	0	0	0.924849486483296	0.4151027120431612	H3F3A;CALM1
KEGG_2019_Mouse	Focal adhesion	2/199	0.6383728757874371	0.7781153581334577	0	0	0.924849486483296	0.4151027120431612	COL1A1;COL1A2
KEGG_2019_Mouse	mRNA surveillance pathway	1/96	0.6499916973598685	0.7781153581334577	0	0	0.9594541910331384	0.4133287297376856	DDX39B
KEGG_2019_Mouse	NOD-like receptor signaling pathway	2/205	0.6544173425349583	0.7781153581334577	0	0	0.8972390880971475	0.3804383391188853	HSP90AA1;CTSB
KEGG_2019_Mouse	Phosphatidylinositol signaling system	1/98	0.6575820686105622	0.7781153581334577	0	0	0.9395761741122566	0.3938568995745933	CALM1
KEGG_2019_Mouse	Circadian entrainment	1/99	0.661315582852805	0.7781153581334577	0	0	0.9299414210128496	0.3845532083431404	CALM1
KEGG_2019_Mouse	Melanogenesis	1/100	0.6650085743924802	0.7781153581334577	0	0	0.9205013093901984	0.3755234288642614	CALM1
KEGG_2019_Mouse	T cell receptor signaling pathway	1/101	0.6686614811999402	0.7781153581334577	0	0	0.91125	0.3667574889179018	DLG1
KEGG_2019_Mouse	cAMP signaling pathway	2/211	0.669891728027476	0.7781153581334577	0	0	0.8712139757427395	0.3490424525105164	ATP2A2;CALM1
KEGG_2019_Mouse	Aldosterone synthesis and secretion	1/102	0.6722747363036826	0.7781153581334577	0	0	0.9021818848551522	0.3582457701052003	CALM1
KEGG_2019_Mouse	Th17 cell differentiation	1/102	0.6722747363036826	0.7781153581334577	0	0	0.9021818848551522	0.3582457701052003	HSP90AA1
KEGG_2019_Mouse	Chagas disease (American trypanosomiasis)	1/103	0.6758487682073461	0.7781153581334577	0	0	0.893291575889615	0.3499790830027729	CALR
KEGG_2019_Mouse	Herpes simplex virus 1 infection	4/433	0.6943867691315851	0.7942332326668458	0	0	0.8472153824266501	0.3090016211633361	PDIA3;SRSF3;CALR;SRSF5
KEGG_2019_Mouse	C-type lectin receptor signaling pathway	1/112	0.7063184592241977	0.7978969454249695	0	0	0.8204871538204872	0.2852744136573577	CALM1
KEGG_2019_Mouse	Glutamatergic synapse	1/114	0.7126924030121145	0.7978969454249695	0	0	0.8058833169452638	0.2729570021898534	GLUL
KEGG_2019_Mouse	Thyroid hormone signaling pathway	1/115	0.7158275453241155	0.7978969454249695	0	0	0.7987735542560104	0.2670427791799847	ATP2A2
KEGG_2019_Mouse	Ribosome biogenesis in eukaryotes	1/115	0.7158275453241155	0.7978969454249695	0	0	0.7987735542560104	0.2670427791799847	RAN
KEGG_2019_Mouse	Neurotrophin signaling pathway	1/121	0.7339359856428382	0.8129037815664347	0	0	0.7586033950617284	0.2346614184177289	CALM1
